1 3332
1 15458
1 800
1 709
1 13250
1 648
1 7492
1 1545
1 4363
1 11900
1 1238
1 2434
1 9887
1 5040
1 4420
1 4179
1 9222
1 2721
1 4797
1 11158
1 5619
1 1677
1 3502
1 13647
1 9999
1 5819
1 4018
1 10935
1 1213
1 3666
1 107
1 12878
1 2744
1 16493
1 70
1 6917
1 1130
1 3468
1 12505
1 5621
1 822
1 10790
1 4262
1 15031
1 380
1 3528
1 12154
1 1810
1 8590
1 1665
1 1181
1 3660
1 4865
1 6035
1 3312
1 11957
1 6834
1 14607
1 579
1 2229
1 845
1 10579
1 11610
1 1152
1 5726
1 13493
1 7159
1 8928
1 11427
1 4857
1 4344
1 9998
1 5411
1 16045
1 13109
1 1600
1 9494
1 7918
1 13777
1 2794
1 977
1 5261
1 645
1 8733
1 12241
1 1665
1 15190
1 1330
1 4223
1 3599
1 19
1 2315
1 14102
1 1777
1 2670
1 3648
1 1919
1 1394
1 6264
1 139
1 5291
1 5702
1 10669
1 11200
1 8590
1 2515
1 16777
1 4739
1 3085
1 1818
1 1115
1 3942
1 1225
1 15577
1 2237
1 903
1 911
1 15895
1 2462
1 4737
1 2900
1 5508
1 15723
1 728
1 3953
1 10526
1 16429
1 8669
1 16383
1 16334
1 12523
1 7680
1 16687
1 2592
1 197
1 14
1 9582
1 761
1 6269
1 852
1 15858
1 5690
1 5311
1 9978
1 68
1 15403
1 9759
1 7031
1 5249
1 917
1 14808
1 1027
1 14275
1 12276
1 2002
1 54
1 4690
1 12481
1 1958
1 9309
1 8754
1 16645
1 6068
1 849
1 8323
1 1673
1 4618
1 6317
1 1168
1 6159
1 3348
1 6884
1 7922
1 9870
1 7110
1 706
1 10439
1 5552
1 5813
1 10540
1 1177
1 718
1 14904
1 3360
1 2877
1 13193
1 12563
1 15154
1 9868
1 4912
1 11142
1 1242
1 16829
1 9136
1 4393
1 16898
1 6327
1 3636
1 4562
1 1213
1 13703
1 16105
1 11329
1 10466
1 16333
1 5617
1 12508
1 4262
1 3342
1 11734
1 10758
1 3048
1 2388
1 1903
1 1126
1 14102
1 2798
1 520
1 10601
1 12664
1 4589
1 123
1 11888
1 8180
1 16141
1 14983
1 243
1 13740
1 1542
1 2681
1 6783
1 896
1 8678
1 11515
1 512
1 8943
1 9007
1 15582
1 10112
1 11824
1 2505
1 6353
1 10340
1 11315
1 755
1 9141
1 15431
1 3431
1 6005
1 7152
1 13854
1 3672
1 16743
1 13078
1 270
1 11967
1 10775
1 4613
1 3130
1 7354
1 10765
1 7430
1 11285
1 7392
1 1009
1 9847
1 14877
1 627
1 10049
1 303
1 2240
1 7119
1 15286
1 16568
1 15185
1 12551
1 4437
1 6255
1 4179
1 3638
1 690
1 11148
1 9103
1 2841
1 6931
1 4009
1 8986
1 4576
1 16266
1 15023
1 1570
1 1993
1 4257
1 318
1 3404
1 16749
1 12190
1 8988
1 7296
1 13934
1 1711
1 9950
1 13630
1 7499
1 691
1 11571
1 13382
1 501
1 3670
1 4999
1 2092
1 15787
1 10071
1 3256
1 9966
1 1199
1 14205
1 11723
1 226
1 418
1 3060
1 7994
1 11859
1 7331
1 13142
1 3660
1 4301
1 2489
1 47
1 14837
1 2017
1 3683
1 2653
1 1240
1 12244
1 9973
1 2489
1 4643
1 8485
1 1181
1 1122
1 7897
1 13656
1 7030
1 10555
1 16248
1 2983
1 6484
1 15610
1 12239
1 9542
1 5363
1 4080
1 2914
1 4993
1 1090
1 7725
1 14501
1 6229
1 15715
1 2625
1 1521
1 11250
1 3478
1 8831
1 5410
1 5819
1 4130
1 8213
1 797
1 8464
1 10294
1 9467
1 8090
1 9124
1 1200
1 16550
1 1200
1 2753
1 15184
1 12312
1 1919
1 13556
1 8136
1 3183
1 10897
1 2788
1 8765
1 4030
1 12626
1 1275
1 16198
1 13410
1 12801
1 8611
1 14875
1 2263
1 2916
1 13113
1 15440
1 3271
1 3748
1 6487
1 2189
1 6617
1 2479
1 2355
1 4023
1 4533
1 6063
1 17
1 10852
1 15842
1 223
1 4229
1 8272
1 15520
1 5266
1 9048
1 6587
1 8588
1 2540
1 453
1 1161
1 3782
1 9195
1 13498
1 3752
1 11435
1 628
1 4800
1 1278
1 8790
1 923
1 10910
1 10524
1 3409
1 12833
1 8712
1 3673
1 7606
1 5444
1 5754
1 505
1 1713
1 2175
1 2509
1 13727
1 2785
1 11536
1 1430
1 2882
1 16666
1 14081
1 2513
1 10768
1 6944
1 4075
1 15673
1 55
1 14988
1 3291
1 14846
1 8418
1 2480
1 14380
1 10663
1 688
1 13262
1 1491
1 13654
1 346
1 8546
1 6996
1 8268
1 6521
1 2785
1 380
1 6523
1 11314
1 14035
1 11211
1 4781
1 12493
1 7203
1 628
1 2225
1 3292
1 13661
1 702
1 2639
1 1318
1 2615
1 15193
1 3817
1 2227
1 7226
1 5161
1 13272
1 7909
1 15233
1 12011
1 11203
1 5000
1 4264
1 9143
1 1277
1 286
1 14208
1 2749
1 71
1 1350
1 11513
1 5371
1 5802
1 1955
1 3050
1 4691
1 11567
1 3782
1 13061
1 7426
1 2637
1 4796
1 13882
1 2086
1 2595
1 11612
1 6677
1 5202
1 6419
1 7071
1 9947
1 10286
1 889
1 16255
1 477
1 4492
1 4383
1 8071
1 13794
1 1977
1 10196
1 9047
